"id_proposicoesAfetadas","uri_proposicoesAfetadas","siglaTipo_proposicoesAfetadas","codTipo_proposicoesAfetadas","numero_proposicoesAfetadas","ano_proposicoesAfetadas","ementa_proposicoesAfetadas","id_votacao"
2387067,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2387067","PLP",140,192,2023,"Altera a Lei Complementar nº 64, de 18 de maio de 1990.
  NOVA EMENTA: Altera a Lei Complementar nº 64, de 18 de maio de 1990, e a Lei nº 9.504, de 30 de setembro de 1997 (Lei das Eleições).","2387266-8"
2387266,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2387266","REQ",392,2999,2023,"Requer a urgência, nos termos do art. 155 do
Regimento Interno da Câmara dos Deputados, para
apreciação do Projeto de Lei Complementar nº
192/2023, que Altera a Lei Complementar nº 64, de
18 de maio de 1990.","2387266-8"
