"id_proposicoesAfetadas","uri_proposicoesAfetadas","siglaTipo_proposicoesAfetadas","codTipo_proposicoesAfetadas","numero_proposicoesAfetadas","ano_proposicoesAfetadas","ementa_proposicoesAfetadas","id_votacao"
2408709,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2408709","PL",139,5813,2023,"Dispõe sobre os contratos especiais de estágio de aprendizagem destinados a pessoas com transtorno do espectro autista.  NOVA EMENTA: Altera as Leis nºs 11.788, de 25 de setembro de 2008, e 13.667, de 17 de maio de 2018, para estabelecer incentivos à inserção de pessoas com transtorno do espectro autista no mercado de trabalho.","2420733-7"
2420733,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2420733","REQ",392,715,2024,"Requer regime de urgência para apreciação do Projeto de Lei nº 5.813/2023, que dispõe sobre os contratos especiais de estágio de aprendizagem destinados a pessoas com transtorno do espectro autista.","2420733-7"
