"id_objetosPossiveis","uri_objetosPossiveis","siglaTipo_objetosPossiveis","codTipo_objetosPossiveis","numero_objetosPossiveis","ano_objetosPossiveis","ementa_objetosPossiveis","id_proposicoesAfetadas","uri_proposicoesAfetadas","siglaTipo_proposicoesAfetadas","codTipo_proposicoesAfetadas","numero_proposicoesAfetadas","ano_proposicoesAfetadas","ementa_proposicoesAfetadas","id_votacao"
2408535,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2408535","RPD",328,16,0,"Requerimento de Retirada de Matéria da Pauta - PLP 224/2023",2398741,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2398741","PLP",140,224,2023,"Altera a Lei Complementar nº 195, de 8 de julho de 2022 (Lei Paulo Gustavo), para prorrogar o prazo de execução dos recursos, até 30 de junho de 2024, por Estados, Distrito Federal e Municípios.","2398741-64"
2408540,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2408540","RPD",332,17,0,"Requerimento de Votação Nominal-Requerimento de Retirada de Matéria da Pauta - PLP 224/2023",2398741,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2398741","PLP",140,224,2023,"Altera a Lei Complementar nº 195, de 8 de julho de 2022 (Lei Paulo Gustavo), para prorrogar o prazo de execução dos recursos, até 30 de junho de 2024, por Estados, Distrito Federal e Municípios.","2398741-64"
2408132,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2408132","RPD",328,14,0,"Requerimento de Retirada de Matéria da Pauta - PLP 224/2023",2398741,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2398741","PLP",140,224,2023,"Altera a Lei Complementar nº 195, de 8 de julho de 2022 (Lei Paulo Gustavo), para prorrogar o prazo de execução dos recursos, até 30 de junho de 2024, por Estados, Distrito Federal e Municípios.","2398741-64"
2408134,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2408134","RPD",332,15,0,"Requerimento de Votação Nominal-Requerimento de Retirada de Matéria da Pauta - PLP 224/2023",2398741,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2398741","PLP",140,224,2023,"Altera a Lei Complementar nº 195, de 8 de julho de 2022 (Lei Paulo Gustavo), para prorrogar o prazo de execução dos recursos, até 30 de junho de 2024, por Estados, Distrito Federal e Municípios.","2398741-64"
2408556,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2408556","PPP",192,1,0,"Parecer proferido em Plenário pela Relatora, Dep. Jandira Feghali (PCdoB-RJ), pela Comissão de Finanças e Tributação, que conclui pela não implicação financeira ou orçamentária das matérias em aumento ou diminuição da receita e da despesa pública, não cabendo pronunciamento quanto à adequação financeira ou orçamentária dos PLPs nº 224/2023 e nº 205/2023, e, no mérito, pela aprovação do Projeto de Lei Complementar nº 205/2023; e pela aprovação material do Projeto de Lei Complementar nº 224/2023 na forma do PLP 205, de 2023.",2398741,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2398741","PLP",140,224,2023,"Altera a Lei Complementar nº 195, de 8 de julho de 2022 (Lei Paulo Gustavo), para prorrogar o prazo de execução dos recursos, até 30 de junho de 2024, por Estados, Distrito Federal e Municípios.","2398741-64"
2408557,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2408557","PPP",192,1,0,"Parecer proferido em Plenário pela Relatora, Dep. Jandira Feghali (PCdoB-RJ), pela Comissão de Constituição e Justiça e de Cidadania, que conclui pela constitucionalidade, juridicidade e técnica legislativa deste, e do PLP 205/2023, apensado.",2398741,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2398741","PLP",140,224,2023,"Altera a Lei Complementar nº 195, de 8 de julho de 2022 (Lei Paulo Gustavo), para prorrogar o prazo de execução dos recursos, até 30 de junho de 2024, por Estados, Distrito Federal e Municípios.","2398741-64"
2406021,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2406021","RPD",328,8,0,"Requerimento de Retirada de Matéria da Pauta - PLP 224/2023",2398741,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2398741","PLP",140,224,2023,"Altera a Lei Complementar nº 195, de 8 de julho de 2022 (Lei Paulo Gustavo), para prorrogar o prazo de execução dos recursos, até 30 de junho de 2024, por Estados, Distrito Federal e Municípios.","2398741-64"
2406022,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2406022","RPD",892,9,0,"Requerimento de Adiamento da Discussão Matéria Urgente - PLP 224/2023",2398741,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2398741","PLP",140,224,2023,"Altera a Lei Complementar nº 195, de 8 de julho de 2022 (Lei Paulo Gustavo), para prorrogar o prazo de execução dos recursos, até 30 de junho de 2024, por Estados, Distrito Federal e Municípios.","2398741-64"
2406024,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2406024","RPD",332,10,0,"Requerimento de Votação Nominal-Requerimento de Retirada de Matéria da Pauta - PLP 224/2023",2398741,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2398741","PLP",140,224,2023,"Altera a Lei Complementar nº 195, de 8 de julho de 2022 (Lei Paulo Gustavo), para prorrogar o prazo de execução dos recursos, até 30 de junho de 2024, por Estados, Distrito Federal e Municípios.","2398741-64"
2406025,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2406025","RPD",467,11,0,"Requerimento de Adiamento da Votação Matéria Urgente - PLP 224/2023",2398741,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2398741","PLP",140,224,2023,"Altera a Lei Complementar nº 195, de 8 de julho de 2022 (Lei Paulo Gustavo), para prorrogar o prazo de execução dos recursos, até 30 de junho de 2024, por Estados, Distrito Federal e Municípios.","2398741-64"
