"id_proposicoesAfetadas","uri_proposicoesAfetadas","siglaTipo_proposicoesAfetadas","codTipo_proposicoesAfetadas","numero_proposicoesAfetadas","ano_proposicoesAfetadas","ementa_proposicoesAfetadas","id_votacao"
2391935,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2391935","PL",139,4287,2023,"Dispõe sobre a autorregularização incentivada de tributos administrados pela Secretaria Especial da Receita Federal do Brasil.  NOVA EMENTA: Dispõe sobre a autorregularização incentivada de tributos administrados pela Secretaria Especial da Receita Federal do Brasil do Ministério da Fazenda.","2399396-7"
2399396,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2399396","REQ",392,3683,2023,"Requeiro a Vossa Excelência, nos termos do art. 155 do Regimento Interno da Câmara dos Deputados, urgência para apreciação imediata do Projeto de Lei n. 4287, de 2023, que “Dispõe sobre a autorregularização incentivada de tributos administrados pela Secretaria Especial da Receita Federal do Brasil”.","2399396-7"
