"id_objetosPossiveis","uri_objetosPossiveis","siglaTipo_objetosPossiveis","codTipo_objetosPossiveis","numero_objetosPossiveis","ano_objetosPossiveis","ementa_objetosPossiveis","id_proposicoesAfetadas","uri_proposicoesAfetadas","siglaTipo_proposicoesAfetadas","codTipo_proposicoesAfetadas","numero_proposicoesAfetadas","ano_proposicoesAfetadas","ementa_proposicoesAfetadas","id_votacao"
2401934,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2401934","RPD",328,1,0,"Requerimento de Retirada de Matéria da Pauta - PL 5086/2023",2397925,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2397925","PL",139,5086,2023,"Altera a Lei nº 12.587, de 3 de janeiro de 2012, para dispor sobre o prazo para a elaboração do Plano de Mobilidade Urbana pelos Municípios.","2397925-16"
2401936,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2401936","RPD",332,2,0,"Requerimento de Votação Nominal-Requerimento de Retirada de Matéria da Pauta - PL 5086/2023",2397925,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2397925","PL",139,5086,2023,"Altera a Lei nº 12.587, de 3 de janeiro de 2012, para dispor sobre o prazo para a elaboração do Plano de Mobilidade Urbana pelos Municípios.","2397925-16"
2401938,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2401938","RPD",332,3,0,"Requerimento de Votação Nominal - PL 5086/2023",2397925,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2397925","PL",139,5086,2023,"Altera a Lei nº 12.587, de 3 de janeiro de 2012, para dispor sobre o prazo para a elaboração do Plano de Mobilidade Urbana pelos Municípios.","2397925-16"
2401912,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2401912","PRLP",891,1,0,"Altera a Lei nº 12.587, de 3 de janeiro de 2012, para dispor sobre o prazo para a elaboração do Plano de Mobilidade Urbana pelos Municípios.",2397925,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2397925","PL",139,5086,2023,"Altera a Lei nº 12.587, de 3 de janeiro de 2012, para dispor sobre o prazo para a elaboração do Plano de Mobilidade Urbana pelos Municípios.","2397925-16"
2406813,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2406813","RDF",197,1,0,"Altera a Lei nº 12.587, de 3 de janeiro de 2012, a fim de dispor sobre o prazo para a elaboração do Plano de Mobilidade Urbana pelos Municípios.",2397925,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2397925","PL",139,5086,2023,"Altera a Lei nº 12.587, de 3 de janeiro de 2012, para dispor sobre o prazo para a elaboração do Plano de Mobilidade Urbana pelos Municípios.","2397925-16"
2401952,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2401952","PPP",192,1,0,"Parecer proferido em Plenário pelo relator, Dep. Isnaldo Bulhões Jr. (MDB-AL), pela Comissão de Desenvolvimento Urbano, que conclui pela aprovação.",2397925,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2397925","PL",139,5086,2023,"Altera a Lei nº 12.587, de 3 de janeiro de 2012, para dispor sobre o prazo para a elaboração do Plano de Mobilidade Urbana pelos Municípios.","2397925-16"
2401953,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2401953","PPP",192,1,0,"Parecer proferido em Plenário pelo Relator, Dep. Isnaldo Bulhões Jr. (MDB-AL), pela Comissão de Constituição e Justiça e de Cidadania, que conclui pela constitucionalidade, juridicidade e boa técnica legislativa.",2397925,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2397925","PL",139,5086,2023,"Altera a Lei nº 12.587, de 3 de janeiro de 2012, para dispor sobre o prazo para a elaboração do Plano de Mobilidade Urbana pelos Municípios.","2397925-16"
2397926,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2397926","MSC",406,528,2023,"Nos termos do § 1º do art. 64 da Constituição, submete à deliberação do Congresso Nacional o texto do projeto de lei que ""Altera a Lei nº 12.587, de 3 de janeiro de 2012, para dispor sobre o prazo para a elaboração do Plano de Mobilidade Urbana pelos Municípios."".",2397925,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2397925","PL",139,5086,2023,"Altera a Lei nº 12.587, de 3 de janeiro de 2012, para dispor sobre o prazo para a elaboração do Plano de Mobilidade Urbana pelos Municípios.","2397925-16"
