"id_objetosPossiveis","uri_objetosPossiveis","siglaTipo_objetosPossiveis","codTipo_objetosPossiveis","numero_objetosPossiveis","ano_objetosPossiveis","ementa_objetosPossiveis","id_proposicoesAfetadas","uri_proposicoesAfetadas","siglaTipo_proposicoesAfetadas","codTipo_proposicoesAfetadas","numero_proposicoesAfetadas","ano_proposicoesAfetadas","ementa_proposicoesAfetadas","id_votacao"
2408372,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2408372","RPD",890,48,0,"Requerimento para Retirada de Tramitação de Proposição - PL 7082/2017",2125189,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2125189","PL",139,7082,2017,"Dispõe sobre a pesquisa clínica com seres humanos e institui o Sistema Nacional de Ética em Pesquisa Clínica com Seres Humanos.  NOVA EMENTA: Dispõe sobre a pesquisa com seres humanos no Brasil.","2125189-191"
2408331,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2408331","PRLE",1001,3,0,"Dispõe sobre a pesquisa clínica com seres humanos e institui o Sistema Nacional de Ética em Pesquisa Clínica com Seres Humanos.",2125189,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2125189","PL",139,7082,2017,"Dispõe sobre a pesquisa clínica com seres humanos e institui o Sistema Nacional de Ética em Pesquisa Clínica com Seres Humanos.  NOVA EMENTA: Dispõe sobre a pesquisa com seres humanos no Brasil.","2125189-191"
2408295,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2408295","RPDR",889,47,0,"Requerimento Procedimental Genérico - PL 7082/2017",2125189,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2125189","PL",139,7082,2017,"Dispõe sobre a pesquisa clínica com seres humanos e institui o Sistema Nacional de Ética em Pesquisa Clínica com Seres Humanos.  NOVA EMENTA: Dispõe sobre a pesquisa com seres humanos no Brasil.","2125189-191"
2408216,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2408216","RPD",876,45,0,"Requerimento Procedimental Genérico - PL 7082/2017",2125189,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2125189","PL",139,7082,2017,"Dispõe sobre a pesquisa clínica com seres humanos e institui o Sistema Nacional de Ética em Pesquisa Clínica com Seres Humanos.  NOVA EMENTA: Dispõe sobre a pesquisa com seres humanos no Brasil.","2125189-191"
2408221,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2408221","RPD",332,46,0,"Requerimento de Votação Nominal-Requerimento Procedimental Genérico - PL 7082/2017",2125189,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2125189","PL",139,7082,2017,"Dispõe sobre a pesquisa clínica com seres humanos e institui o Sistema Nacional de Ética em Pesquisa Clínica com Seres Humanos.  NOVA EMENTA: Dispõe sobre a pesquisa com seres humanos no Brasil.","2125189-191"
2408177,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2408177","DTQ",1011,11,0,"Destaque de Emenda - PL 7082/2017",2125189,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2125189","PL",139,7082,2017,"Dispõe sobre a pesquisa clínica com seres humanos e institui o Sistema Nacional de Ética em Pesquisa Clínica com Seres Humanos.  NOVA EMENTA: Dispõe sobre a pesquisa com seres humanos no Brasil.","2125189-191"
2408180,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2408180","DTQ",1011,12,0,"Destaque de Emenda",2125189,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2125189","PL",139,7082,2017,"Dispõe sobre a pesquisa clínica com seres humanos e institui o Sistema Nacional de Ética em Pesquisa Clínica com Seres Humanos.  NOVA EMENTA: Dispõe sobre a pesquisa com seres humanos no Brasil.","2125189-191"
2408136,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2408136","EMP",870,16,0,"Dispõe sobre a pesquisa clínica com seres humanos e institui o Sistema Nacional de Ética em Pesquisa Clínica com Seres Humanos",2125189,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2125189","PL",139,7082,2017,"Dispõe sobre a pesquisa clínica com seres humanos e institui o Sistema Nacional de Ética em Pesquisa Clínica com Seres Humanos.  NOVA EMENTA: Dispõe sobre a pesquisa com seres humanos no Brasil.","2125189-191"
2408137,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2408137","EMP",870,17,0,"Dispõe sobre a pesquisa clínica com seres humanos e institui o Sistema Nacional de Ética em Pesquisa Clínica com Seres Humanos.",2125189,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2125189","PL",139,7082,2017,"Dispõe sobre a pesquisa clínica com seres humanos e institui o Sistema Nacional de Ética em Pesquisa Clínica com Seres Humanos.  NOVA EMENTA: Dispõe sobre a pesquisa com seres humanos no Brasil.","2125189-191"
2408138,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2408138","DTQ",846,10,0,"Destaque para Votação em Separado - PL 7082/2017",2125189,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2125189","PL",139,7082,2017,"Dispõe sobre a pesquisa clínica com seres humanos e institui o Sistema Nacional de Ética em Pesquisa Clínica com Seres Humanos.  NOVA EMENTA: Dispõe sobre a pesquisa com seres humanos no Brasil.","2125189-191"
2408123,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2408123","RPDR",889,44,0,"Requerimento para Retirada de Tramitação de Proposição - PL 7082/2017",2125189,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2125189","PL",139,7082,2017,"Dispõe sobre a pesquisa clínica com seres humanos e institui o Sistema Nacional de Ética em Pesquisa Clínica com Seres Humanos.  NOVA EMENTA: Dispõe sobre a pesquisa com seres humanos no Brasil.","2125189-191"
2408099,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2408099","DTQ",846,9,0,"Destaque para Votação em Separado - PL 7082/2017",2125189,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2125189","PL",139,7082,2017,"Dispõe sobre a pesquisa clínica com seres humanos e institui o Sistema Nacional de Ética em Pesquisa Clínica com Seres Humanos.  NOVA EMENTA: Dispõe sobre a pesquisa com seres humanos no Brasil.","2125189-191"
2408349,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2408349","PEP",442,1,0,"Parecer às Emendas de Plenário proferido pelo relator, Dep. Pedro Westphalen (PP-RS), pela Comissão de Ciência, Tecnologia e Inovação, que conclui pela aprovação da Emenda de Plenário nº 10 e pela aprovação parcial das Emendas de Plenário nºs 3, 4, 5, 6, 7, 9, 11, 14 e 17, na forma da Subemenda Substitutiva Global, e pela rejeição das Emendas de Plenário nºs 1, 2, 8, 12, 13, 15 e 16.",2125189,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2125189","PL",139,7082,2017,"Dispõe sobre a pesquisa clínica com seres humanos e institui o Sistema Nacional de Ética em Pesquisa Clínica com Seres Humanos.  NOVA EMENTA: Dispõe sobre a pesquisa com seres humanos no Brasil.","2125189-191"
2408352,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2408352","PEP",442,1,0,"Parecer às Emendas de Plenário proferido pelo relator, Dep. Pedro Westphalen (PP-RS), pela Comissão de Saúde, que conclui pela aprovação da Emenda de Plenário nº 10 e pela aprovação parcial das Emendas de Plenário nºs 3, 4, 5, 6, 7, 9, 11, 14 e 17, na forma da Subemenda Substitutiva Global adotada pelo relator da Comissão de Ciência, Tecnologia e Inovação, e pela rejeição das Emendas de Plenário nºs 1, 2, 8, 12, 13, 15 e 16.",2125189,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2125189","PL",139,7082,2017,"Dispõe sobre a pesquisa clínica com seres humanos e institui o Sistema Nacional de Ética em Pesquisa Clínica com Seres Humanos.  NOVA EMENTA: Dispõe sobre a pesquisa com seres humanos no Brasil.","2125189-191"
2408359,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2408359","PEP",442,1,0,"Parecer às Emendas de Plenário proferido pelo relator, Dep. Pedro Westphalen (PP-RS), pela Comissão de Constituição e Justiça e de Cidadania, que conclui pela constitucionalidade, juridicidade e boa técnica legislativa das Emendas de Plenário nºs 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 14, 15 e 17 e da Subemenda Substitutiva Global adotada pelo relator da Comissão de Ciência, Tecnologia e Inovação, e pela inconstitucionalidade, juridicidade e boa técnica legislativa das Emendas de Plenário nºs 1, 12 e 16; e, no mérito, pela aprovação da Emenda de Plenário nº 10 e pela aprovação parcial das Emendas de Plenário nºs 3, 4, 5, 6, 7, 9, 11, 14 e 17 na forma da Subemenda Substitutiva Global adotada pelo relator da Comissão de Ciência, Tecnologia e Inovação, e pela rejeição das Emendas de Plenário nºs 1, 2, 8, 12, 13, 15 e 16.",2125189,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2125189","PL",139,7082,2017,"Dispõe sobre a pesquisa clínica com seres humanos e institui o Sistema Nacional de Ética em Pesquisa Clínica com Seres Humanos.  NOVA EMENTA: Dispõe sobre a pesquisa com seres humanos no Brasil.","2125189-191"
