"id_proposicoesAfetadas","uri_proposicoesAfetadas","siglaTipo_proposicoesAfetadas","codTipo_proposicoesAfetadas","numero_proposicoesAfetadas","ano_proposicoesAfetadas","ementa_proposicoesAfetadas","id_votacao"
2277019,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2277019","PL",139,1246,2021,"Dispõe sobre a criação de reserva obrigatória de participação de mulheres em conselhos de administração das sociedades empresárias que especifica e dá outras providências.
  NOVA EMENTA: Estabelece a obrigatoriedade de reserva mínima de participação de mulheres em conselhos de administração das sociedades empresárias que especifica; e altera as Leis nºs 6.404, de 15 de dezembro de 1976, e 13.303, de 30 de junho de 2016.","2372983-7"
2372983,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2372983","REQ",392,2214,2023,"Com base no art. 155 do Regimento Interno, requeremos regime de urgência para a apreciação do PL 1246/2021.","2372983-7"
