"id_proposicoesAfetadas","uri_proposicoesAfetadas","siglaTipo_proposicoesAfetadas","codTipo_proposicoesAfetadas","numero_proposicoesAfetadas","ano_proposicoesAfetadas","ementa_proposicoesAfetadas","id_votacao"
2305816,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2305816","PL",139,3905,2021,"Estabelece o marco regulatório do fomento à cultura, no âmbito da administração pública da União, dos Estados, do Distrito Federal e dos Municípios.","2400068-23"
2400068,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2400068","REC",373,33,2023,"Contra a apreciação conclusiva das comissões sobre o Projeto de Lei nº 3.905, de 2021, que Estabelece o marco regulatório do fomento à cultura, no âmbito da administração pública da União, dos Estados, do Distrito Federal e dos Municípios.","2400068-23"
