"id_objetosPossiveis","uri_objetosPossiveis","siglaTipo_objetosPossiveis","codTipo_objetosPossiveis","numero_objetosPossiveis","ano_objetosPossiveis","ementa_objetosPossiveis","id_proposicoesAfetadas","uri_proposicoesAfetadas","siglaTipo_proposicoesAfetadas","codTipo_proposicoesAfetadas","numero_proposicoesAfetadas","ano_proposicoesAfetadas","ementa_proposicoesAfetadas","id_votacao"
2362885,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2362885","RPD",328,1,0,"Requerimento de Retirada de Matéria da Pauta - PL 6385/2016",2115253,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2115253","PL",139,2721,2023,"Dispõe sobre a prestação de serviços postais aos órgãos públicos federais da Administração Direta e Indireta, e dá outras providências.  NOVA EMENTA: Dispõe sobre a prestação de serviços postais aos órgãos públicos federais da administração direta e indireta.","2115253-111"
2362889,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2362889","RPD",332,2,0,"Requerimento de Votação Nominal-Requerimento de Retirada de Matéria da Pauta - PL 6385/2016",2115253,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2115253","PL",139,2721,2023,"Dispõe sobre a prestação de serviços postais aos órgãos públicos federais da Administração Direta e Indireta, e dá outras providências.  NOVA EMENTA: Dispõe sobre a prestação de serviços postais aos órgãos públicos federais da administração direta e indireta.","2115253-111"
2362893,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2362893","RPD",892,3,0,"Requerimento de Adiamento da Discussão Matéria Urgente - PL 6385/2016",2115253,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2115253","PL",139,2721,2023,"Dispõe sobre a prestação de serviços postais aos órgãos públicos federais da Administração Direta e Indireta, e dá outras providências.  NOVA EMENTA: Dispõe sobre a prestação de serviços postais aos órgãos públicos federais da administração direta e indireta.","2115253-111"
2362899,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2362899","RPD",332,4,0,"Requerimento de Votação Nominal-Requerimento de Adiamento da Discussão Matéria Urgente - PL 6385/2016",2115253,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2115253","PL",139,2721,2023,"Dispõe sobre a prestação de serviços postais aos órgãos públicos federais da Administração Direta e Indireta, e dá outras providências.  NOVA EMENTA: Dispõe sobre a prestação de serviços postais aos órgãos públicos federais da administração direta e indireta.","2115253-111"
2362904,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2362904","RPD",467,5,0,"Requerimento de Adiamento da Votação Matéria Urgente - PL 6385/2016",2115253,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2115253","PL",139,2721,2023,"Dispõe sobre a prestação de serviços postais aos órgãos públicos federais da Administração Direta e Indireta, e dá outras providências.  NOVA EMENTA: Dispõe sobre a prestação de serviços postais aos órgãos públicos federais da administração direta e indireta.","2115253-111"
2362906,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2362906","RPD",332,6,0,"Requerimento de Votação Nominal-Requerimento de Adiamento da Votação Matéria Urgente - PL 6385/2016",2115253,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2115253","PL",139,2721,2023,"Dispõe sobre a prestação de serviços postais aos órgãos públicos federais da Administração Direta e Indireta, e dá outras providências.  NOVA EMENTA: Dispõe sobre a prestação de serviços postais aos órgãos públicos federais da administração direta e indireta.","2115253-111"
2363250,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2363250","PPP",192,1,0,"Leitura realizada em Plenário pelo Dep. Afonso Motta (PDT-RS) do parecer do relator, pela Comissão de Finanças e Tributação, que conclui pela não implicação orçamentária e financeira em aumento ou diminuição da receita ou da despesa públicas, não cabendo pronunciamento quanto à adequação financeira e orçamentária do PL 6.385, de 2016, principal, do PL 7.638, de 2017, apensado, e do Substitutivo da Comissão de Ciência e Tecnologia, Comunicação e Informática; e, no mérito, pela aprovação do Projeto de Lei 6.385, de 2016, e do Projeto de Lei 7.638, de 2017, apensado, na forma do Substitutivo da Comissão de Ciência e Tecnologia, Comunicação e Informática.",2115253,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2115253","PL",139,2721,2023,"Dispõe sobre a prestação de serviços postais aos órgãos públicos federais da Administração Direta e Indireta, e dá outras providências.  NOVA EMENTA: Dispõe sobre a prestação de serviços postais aos órgãos públicos federais da administração direta e indireta.","2115253-111"
2363253,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2363253","PPP",192,1,0,"Leitura realizada em Plenário pelo Dep. Afonso Motta (PDT-RS) do parecer do relator, pela Comissão de Constituição e Justiça e de Cidadania, que conclui pela constitucionalidade, juridicidade e boa técnica legislativa do Projeto de Lei 6.385, de 2016, principal, do Projeto de Lei 7.638, de 2017, apensado, e do Substitutivo da Comissão de Ciência e Tecnologia, Comunicação e Informática, com Emenda de Redação.",2115253,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2115253","PL",139,2721,2023,"Dispõe sobre a prestação de serviços postais aos órgãos públicos federais da Administração Direta e Indireta, e dá outras providências.  NOVA EMENTA: Dispõe sobre a prestação de serviços postais aos órgãos públicos federais da administração direta e indireta.","2115253-111"
2362713,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2362713","ERD",872,1,0,"Dispõe sobre a prestação de serviços postais aos órgãos públicos federais da Administração Direta e Indireta, e dá outras providências.",2115253,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2115253","PL",139,2721,2023,"Dispõe sobre a prestação de serviços postais aos órgãos públicos federais da Administração Direta e Indireta, e dá outras providências.  NOVA EMENTA: Dispõe sobre a prestação de serviços postais aos órgãos públicos federais da administração direta e indireta.","2115253-111"
2362702,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2362702","PRLP",891,1,0,"Dispõe sobre a prestação de serviços postais aos órgãos públicos federais da Administração Direta e Indireta, e dá outras providências.",2115253,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2115253","PL",139,2721,2023,"Dispõe sobre a prestação de serviços postais aos órgãos públicos federais da Administração Direta e Indireta, e dá outras providências.  NOVA EMENTA: Dispõe sobre a prestação de serviços postais aos órgãos públicos federais da administração direta e indireta.","2115253-111"
2364181,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2364181","RDF",197,1,0,"Dispõe sobre a prestação de serviços postais aos órgãos públicos federais da administração direta e indireta.",2115253,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2115253","PL",139,2721,2023,"Dispõe sobre a prestação de serviços postais aos órgãos públicos federais da Administração Direta e Indireta, e dá outras providências.  NOVA EMENTA: Dispõe sobre a prestação de serviços postais aos órgãos públicos federais da administração direta e indireta.","2115253-111"
2359287,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2359287","REQ",392,1364,2023,"Requer urgência para apreciação do Projeto de Lei 6385, de 2016.",2115253,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2115253","PL",139,2721,2023,"Dispõe sobre a prestação de serviços postais aos órgãos públicos federais da Administração Direta e Indireta, e dá outras providências.  NOVA EMENTA: Dispõe sobre a prestação de serviços postais aos órgãos públicos federais da administração direta e indireta.","2115253-111"
