"id_proposicoesAfetadas","uri_proposicoesAfetadas","siglaTipo_proposicoesAfetadas","codTipo_proposicoesAfetadas","numero_proposicoesAfetadas","ano_proposicoesAfetadas","ementa_proposicoesAfetadas","id_votacao"
2409046,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2409046","PL",139,5610,2023,"Altera a Lei nº 11.033, de 21 de dezembro de 2004, para prorrogar o Regime Tributário para Incentivo à Modernização e à Ampliação da Estrutura Portuária (Reporto).","2409114-8"
2409114,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2409114","REQ",392,4179,2023,"Requer urgência do art. 155 para apreciação imediata do Projeto de Lei 5.610, de 2023.","2409114-8"
