"id_objetosPossiveis","uri_objetosPossiveis","siglaTipo_objetosPossiveis","codTipo_objetosPossiveis","numero_objetosPossiveis","ano_objetosPossiveis","ementa_objetosPossiveis","id_proposicoesAfetadas","uri_proposicoesAfetadas","siglaTipo_proposicoesAfetadas","codTipo_proposicoesAfetadas","numero_proposicoesAfetadas","ano_proposicoesAfetadas","ementa_proposicoesAfetadas","id_votacao"
2400828,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2400828","DTQ",846,2,0,"Destaque para Votação em Separado",2376169,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2376169","PL",139,3780,2023,"Altera o Decreto-Lei nº 2.848, de 07 de dezembro de 1940 – Código Penal, para aumentar as penas cominadas aos crimes de furto e roubo.
  NOVA EMENTA: Altera o Decreto-Lei nº 2.848, de 7 de dezembro de 1940 (Código Penal), a fim de majorar as penas previstas para os crimes de furto, roubo, receptação, receptação de animal e interrupção ou perturbação de serviço telegráfico, telefônico, informático, telemático ou de informação de utilidade pública, bem como para tipificar os crimes de recepção de animal doméstico e de fraude bancária.","2376169-46"
2400829,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2400829","DTQ",846,3,0,"Destaque para Votação em Separado",2376169,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2376169","PL",139,3780,2023,"Altera o Decreto-Lei nº 2.848, de 07 de dezembro de 1940 – Código Penal, para aumentar as penas cominadas aos crimes de furto e roubo.
  NOVA EMENTA: Altera o Decreto-Lei nº 2.848, de 7 de dezembro de 1940 (Código Penal), a fim de majorar as penas previstas para os crimes de furto, roubo, receptação, receptação de animal e interrupção ou perturbação de serviço telegráfico, telefônico, informático, telemático ou de informação de utilidade pública, bem como para tipificar os crimes de recepção de animal doméstico e de fraude bancária.","2376169-46"
2400830,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2400830","DTQ",846,4,0,"Destaque para Votação em Separado",2376169,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2376169","PL",139,3780,2023,"Altera o Decreto-Lei nº 2.848, de 07 de dezembro de 1940 – Código Penal, para aumentar as penas cominadas aos crimes de furto e roubo.
  NOVA EMENTA: Altera o Decreto-Lei nº 2.848, de 7 de dezembro de 1940 (Código Penal), a fim de majorar as penas previstas para os crimes de furto, roubo, receptação, receptação de animal e interrupção ou perturbação de serviço telegráfico, telefônico, informático, telemático ou de informação de utilidade pública, bem como para tipificar os crimes de recepção de animal doméstico e de fraude bancária.","2376169-46"
2400831,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2400831","DTQ",846,5,0,"Destaque para Votação em Separado - PL 3780/2023",2376169,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2376169","PL",139,3780,2023,"Altera o Decreto-Lei nº 2.848, de 07 de dezembro de 1940 – Código Penal, para aumentar as penas cominadas aos crimes de furto e roubo.
  NOVA EMENTA: Altera o Decreto-Lei nº 2.848, de 7 de dezembro de 1940 (Código Penal), a fim de majorar as penas previstas para os crimes de furto, roubo, receptação, receptação de animal e interrupção ou perturbação de serviço telegráfico, telefônico, informático, telemático ou de informação de utilidade pública, bem como para tipificar os crimes de recepção de animal doméstico e de fraude bancária.","2376169-46"
2400607,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2400607","RPD",328,9,0,"Requerimento de Retirada de Matéria da Pauta - PL 3780/2023",2376169,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2376169","PL",139,3780,2023,"Altera o Decreto-Lei nº 2.848, de 07 de dezembro de 1940 – Código Penal, para aumentar as penas cominadas aos crimes de furto e roubo.
  NOVA EMENTA: Altera o Decreto-Lei nº 2.848, de 7 de dezembro de 1940 (Código Penal), a fim de majorar as penas previstas para os crimes de furto, roubo, receptação, receptação de animal e interrupção ou perturbação de serviço telegráfico, telefônico, informático, telemático ou de informação de utilidade pública, bem como para tipificar os crimes de recepção de animal doméstico e de fraude bancária.","2376169-46"
2400609,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2400609","RPD",332,10,0,"Requerimento de Votação Nominal-Requerimento de Retirada de Matéria da Pauta - PL 3780/2023",2376169,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2376169","PL",139,3780,2023,"Altera o Decreto-Lei nº 2.848, de 07 de dezembro de 1940 – Código Penal, para aumentar as penas cominadas aos crimes de furto e roubo.
  NOVA EMENTA: Altera o Decreto-Lei nº 2.848, de 7 de dezembro de 1940 (Código Penal), a fim de majorar as penas previstas para os crimes de furto, roubo, receptação, receptação de animal e interrupção ou perturbação de serviço telegráfico, telefônico, informático, telemático ou de informação de utilidade pública, bem como para tipificar os crimes de recepção de animal doméstico e de fraude bancária.","2376169-46"
2400836,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2400836","PPP",192,1,0,"Parecer proferido em Plenário pelo Relator, Dep. Alfredo Gaspar (UNIÃO-AL), pela Comissão de Constituição e Justiça e de Cidadania, que conclui pela constitucionalidade, juridicidade e adequada técnica legislativa; e, no mérito, pela aprovação, na forma do Substitutivo.",2376169,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2376169","PL",139,3780,2023,"Altera o Decreto-Lei nº 2.848, de 07 de dezembro de 1940 – Código Penal, para aumentar as penas cominadas aos crimes de furto e roubo.
  NOVA EMENTA: Altera o Decreto-Lei nº 2.848, de 7 de dezembro de 1940 (Código Penal), a fim de majorar as penas previstas para os crimes de furto, roubo, receptação, receptação de animal e interrupção ou perturbação de serviço telegráfico, telefônico, informático, telemático ou de informação de utilidade pública, bem como para tipificar os crimes de recepção de animal doméstico e de fraude bancária.","2376169-46"
2400848,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2400848","PEP",442,1,0,"Parecer às Emendas de Plenário proferido pelo Relator, Dep. Alfredo Gaspar (UNIÃO-AL), pela Comissão de Constituição e Justiça e de Cidadania, que conclui pela constitucionalidade, juridicidade e adequada técnica legislativa de todas as Emendas de Plenário com apoiamento regimental; e, no mérito, pela aprovação da Emenda de Plenário nº 1 e da Emenda de Plenário nº 3, na forma da Subemenda Substitutiva Global apresentada, e pela rejeição das Emendas de Plenário nºs 2, 4 e 5.",2376169,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2376169","PL",139,3780,2023,"Altera o Decreto-Lei nº 2.848, de 07 de dezembro de 1940 – Código Penal, para aumentar as penas cominadas aos crimes de furto e roubo.
  NOVA EMENTA: Altera o Decreto-Lei nº 2.848, de 7 de dezembro de 1940 (Código Penal), a fim de majorar as penas previstas para os crimes de furto, roubo, receptação, receptação de animal e interrupção ou perturbação de serviço telegráfico, telefônico, informático, telemático ou de informação de utilidade pública, bem como para tipificar os crimes de recepção de animal doméstico e de fraude bancária.","2376169-46"
2401803,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2401803","RDF",197,1,0,"Altera o Decreto-Lei nº 2.848, de 7 de dezembro de 1940 (Código Penal), a fim de majorar as penas previstas para os crimes de furto, roubo, receptação, receptação de animal einterrupção ou perturbação de serviço telegráfico, telefônico, informático, telemático ou de informação de utilidade pública, bem como para tipificar os crimes de recepção de animal doméstico e de fraude bancária.",2376169,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2376169","PL",139,3780,2023,"Altera o Decreto-Lei nº 2.848, de 07 de dezembro de 1940 – Código Penal, para aumentar as penas cominadas aos crimes de furto e roubo.
  NOVA EMENTA: Altera o Decreto-Lei nº 2.848, de 7 de dezembro de 1940 (Código Penal), a fim de majorar as penas previstas para os crimes de furto, roubo, receptação, receptação de animal e interrupção ou perturbação de serviço telegráfico, telefônico, informático, telemático ou de informação de utilidade pública, bem como para tipificar os crimes de recepção de animal doméstico e de fraude bancária.","2376169-46"
2392435,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2392435","PRLP",891,4,0,"Altera o Decreto-Lei nº 2.848, de 07 de dezembro de 1940 – Código Penal, para aumentar as penas cominadas aos crimes de furto e roubo.",2376169,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2376169","PL",139,3780,2023,"Altera o Decreto-Lei nº 2.848, de 07 de dezembro de 1940 – Código Penal, para aumentar as penas cominadas aos crimes de furto e roubo.
  NOVA EMENTA: Altera o Decreto-Lei nº 2.848, de 7 de dezembro de 1940 (Código Penal), a fim de majorar as penas previstas para os crimes de furto, roubo, receptação, receptação de animal e interrupção ou perturbação de serviço telegráfico, telefônico, informático, telemático ou de informação de utilidade pública, bem como para tipificar os crimes de recepção de animal doméstico e de fraude bancária.","2376169-46"
2391762,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2391762","REQ",304,3336,2023,"Requer a apensação do Projeto de Lei nº 3699, de 2023, ao Projeto de Lei nº 3780, de 2023, por tratarem de matérias idênticas e correlatas.",2376169,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2376169","PL",139,3780,2023,"Altera o Decreto-Lei nº 2.848, de 07 de dezembro de 1940 – Código Penal, para aumentar as penas cominadas aos crimes de furto e roubo.
  NOVA EMENTA: Altera o Decreto-Lei nº 2.848, de 7 de dezembro de 1940 (Código Penal), a fim de majorar as penas previstas para os crimes de furto, roubo, receptação, receptação de animal e interrupção ou perturbação de serviço telegráfico, telefônico, informático, telemático ou de informação de utilidade pública, bem como para tipificar os crimes de recepção de animal doméstico e de fraude bancária.","2376169-46"
2389462,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2389462","PRLP",891,3,0,"Altera o Decreto-Lei nº 2.848, de 07 de dezembro de 1940 – Código Penal, para aumentar as penas cominadas aos crimes de furto e roubo.",2376169,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2376169","PL",139,3780,2023,"Altera o Decreto-Lei nº 2.848, de 07 de dezembro de 1940 – Código Penal, para aumentar as penas cominadas aos crimes de furto e roubo.
  NOVA EMENTA: Altera o Decreto-Lei nº 2.848, de 7 de dezembro de 1940 (Código Penal), a fim de majorar as penas previstas para os crimes de furto, roubo, receptação, receptação de animal e interrupção ou perturbação de serviço telegráfico, telefônico, informático, telemático ou de informação de utilidade pública, bem como para tipificar os crimes de recepção de animal doméstico e de fraude bancária.","2376169-46"
2389243,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2389243","RPD",328,7,0,"Requerimento de Retirada de Matéria da Pauta - PL 3780/2023",2376169,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2376169","PL",139,3780,2023,"Altera o Decreto-Lei nº 2.848, de 07 de dezembro de 1940 – Código Penal, para aumentar as penas cominadas aos crimes de furto e roubo.
  NOVA EMENTA: Altera o Decreto-Lei nº 2.848, de 7 de dezembro de 1940 (Código Penal), a fim de majorar as penas previstas para os crimes de furto, roubo, receptação, receptação de animal e interrupção ou perturbação de serviço telegráfico, telefônico, informático, telemático ou de informação de utilidade pública, bem como para tipificar os crimes de recepção de animal doméstico e de fraude bancária.","2376169-46"
2389245,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2389245","RPD",332,8,0,"Requerimento de Votação Nominal-Requerimento de Retirada de Matéria da Pauta - PL 3780/2023",2376169,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2376169","PL",139,3780,2023,"Altera o Decreto-Lei nº 2.848, de 07 de dezembro de 1940 – Código Penal, para aumentar as penas cominadas aos crimes de furto e roubo.
  NOVA EMENTA: Altera o Decreto-Lei nº 2.848, de 7 de dezembro de 1940 (Código Penal), a fim de majorar as penas previstas para os crimes de furto, roubo, receptação, receptação de animal e interrupção ou perturbação de serviço telegráfico, telefônico, informático, telemático ou de informação de utilidade pública, bem como para tipificar os crimes de recepção de animal doméstico e de fraude bancária.","2376169-46"
