"id_proposicoesAfetadas","uri_proposicoesAfetadas","siglaTipo_proposicoesAfetadas","codTipo_proposicoesAfetadas","numero_proposicoesAfetadas","ano_proposicoesAfetadas","ementa_proposicoesAfetadas","id_votacao"
2279142,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2279142","PL",139,1520,2021,"Altera o Código Penal para estabelecer como crime hediondo o homicídio de criança de até doze anos de idade incompletos, com pena de 20 a 30 anos.","2282142-9"
2282142,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2282142","REQ",392,993,2021,"Requer urgência urgentíssima para o PL 1520/2021, que “Altera o Código Penal para estabelecer como crime hediondo o homicídio de criança de até doze anos de idade incompletos, com pena de 20 a 30 anos”.","2282142-9"
