"id_proposicoesAfetadas","uri_proposicoesAfetadas","siglaTipo_proposicoesAfetadas","codTipo_proposicoesAfetadas","numero_proposicoesAfetadas","ano_proposicoesAfetadas","ementa_proposicoesAfetadas","id_votacao"
2199740,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2199740","PL",139,2597,2019,"Determina que os recursos públicos recuperados em acordos de leniência e outros, quando repassados aos cofres da União, sejam aplicados nas obras de infraestrura nas escolas públicas ou para aquisição de veículos para transporte escolar.","2375497-8"
2375497,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2375497","REQ",392,2357,2023,"Requer, nos termos do artigo 155 do Regimento Interno, tramitação sob o regime urgência do Projeto de Lei nº 2.597/2019.","2375497-8"
