"id_proposicoesAfetadas","uri_proposicoesAfetadas","siglaTipo_proposicoesAfetadas","codTipo_proposicoesAfetadas","numero_proposicoesAfetadas","ano_proposicoesAfetadas","ementa_proposicoesAfetadas","id_votacao"
2285157,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2285157","PL",139,5228,2019,"Lei do Primeiro Emprego.  NOVA EMENTA: Altera a Consolidação das Leis do Trabalho (CLT), aprovada pelo Decreto-Lei nº 5.452, de 1º de maio de 1943, para instituir o contrato de primeiro emprego e o contrato de recolocação profissional.","2320643-8"
2320643,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2320643","REQ",392,645,2022,"Requerimento de Urgência  ao PL 5228/2019, que trata da 'Lei do Primeiro Emprego'","2320643-8"
