"id_objetosPossiveis","uri_objetosPossiveis","siglaTipo_objetosPossiveis","codTipo_objetosPossiveis","numero_objetosPossiveis","ano_objetosPossiveis","ementa_objetosPossiveis","id_proposicoesAfetadas","uri_proposicoesAfetadas","siglaTipo_proposicoesAfetadas","codTipo_proposicoesAfetadas","numero_proposicoesAfetadas","ano_proposicoesAfetadas","ementa_proposicoesAfetadas","id_votacao"
2422092,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2422092","RPD",890,32,0,"Requerimento para Retirada de Tramitação de Proposição - DTQ 8 => PL 327/2021",2269745,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2269745","PL",139,327,2021,"Dispõe sobre a Política Nacional da Transição Energética - PONTE.  NOVA EMENTA: Institui o Programa de Aceleração da Transição Energética (Paten); e altera as Leis nºs 13.988, de 14 de abril de 2020, 11.484, de 31 de maio de 2007, e 9.991, de 24 de julho de 2000.","2269745-70"
2422087,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2422087","RPD",467,30,0,"Requerimento de Adiamento da Votação Matéria Urgente - PL 327/2021",2269745,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2269745","PL",139,327,2021,"Dispõe sobre a Política Nacional da Transição Energética - PONTE.  NOVA EMENTA: Institui o Programa de Aceleração da Transição Energética (Paten); e altera as Leis nºs 13.988, de 14 de abril de 2020, 11.484, de 31 de maio de 2007, e 9.991, de 24 de julho de 2000.","2269745-70"
2422088,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2422088","RPD",332,31,0,"Requerimento de Votação Nominal-Requerimento de Adiamento da Votação Matéria Urgente - PL 327/2021",2269745,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2269745","PL",139,327,2021,"Dispõe sobre a Política Nacional da Transição Energética - PONTE.  NOVA EMENTA: Institui o Programa de Aceleração da Transição Energética (Paten); e altera as Leis nºs 13.988, de 14 de abril de 2020, 11.484, de 31 de maio de 2007, e 9.991, de 24 de julho de 2000.","2269745-70"
2422086,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2422086","RPD",890,29,0,"Requerimento Procedimental Genérico - PL 327/2021",2269745,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2269745","PL",139,327,2021,"Dispõe sobre a Política Nacional da Transição Energética - PONTE.  NOVA EMENTA: Institui o Programa de Aceleração da Transição Energética (Paten); e altera as Leis nºs 13.988, de 14 de abril de 2020, 11.484, de 31 de maio de 2007, e 9.991, de 24 de julho de 2000.","2269745-70"
2422085,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2422085","PRLE",1001,1,0,"Institui o Programa de Aceleração da Transição Energética – PATEN.",2269745,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2269745","PL",139,327,2021,"Dispõe sobre a Política Nacional da Transição Energética - PONTE.  NOVA EMENTA: Institui o Programa de Aceleração da Transição Energética (Paten); e altera as Leis nºs 13.988, de 14 de abril de 2020, 11.484, de 31 de maio de 2007, e 9.991, de 24 de julho de 2000.","2269745-70"
2422084,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2422084","RPD",1000,28,0,"Requerimento de Encerramento da Discussão e do Encaminhamento da Votação - PL 327/2021",2269745,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2269745","PL",139,327,2021,"Dispõe sobre a Política Nacional da Transição Energética - PONTE.  NOVA EMENTA: Institui o Programa de Aceleração da Transição Energética (Paten); e altera as Leis nºs 13.988, de 14 de abril de 2020, 11.484, de 31 de maio de 2007, e 9.991, de 24 de julho de 2000.","2269745-70"
2422081,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2422081","DTQ",1011,15,0,"Destaque de Emenda - PL 327/2021",2269745,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2269745","PL",139,327,2021,"Dispõe sobre a Política Nacional da Transição Energética - PONTE.  NOVA EMENTA: Institui o Programa de Aceleração da Transição Energética (Paten); e altera as Leis nºs 13.988, de 14 de abril de 2020, 11.484, de 31 de maio de 2007, e 9.991, de 24 de julho de 2000.","2269745-70"
2422082,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2422082","RPD",332,27,0,"Requerimento de Votação Nominal-Destaque de Emenda - PL 327/2021",2269745,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2269745","PL",139,327,2021,"Dispõe sobre a Política Nacional da Transição Energética - PONTE.  NOVA EMENTA: Institui o Programa de Aceleração da Transição Energética (Paten); e altera as Leis nºs 13.988, de 14 de abril de 2020, 11.484, de 31 de maio de 2007, e 9.991, de 24 de julho de 2000.","2269745-70"
2422078,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2422078","EMP",870,21,0,"Institui o Programa de Aceleração da Transição Energética - PATEN.",2269745,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2269745","PL",139,327,2021,"Dispõe sobre a Política Nacional da Transição Energética - PONTE.  NOVA EMENTA: Institui o Programa de Aceleração da Transição Energética (Paten); e altera as Leis nºs 13.988, de 14 de abril de 2020, 11.484, de 31 de maio de 2007, e 9.991, de 24 de julho de 2000.","2269745-70"
2422077,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2422077","EMP",870,20,0,"Institui o Programa de Aceleração da Transição Energética - PATEN.",2269745,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2269745","PL",139,327,2021,"Dispõe sobre a Política Nacional da Transição Energética - PONTE.  NOVA EMENTA: Institui o Programa de Aceleração da Transição Energética (Paten); e altera as Leis nºs 13.988, de 14 de abril de 2020, 11.484, de 31 de maio de 2007, e 9.991, de 24 de julho de 2000.","2269745-70"
