"id_objetosPossiveis","uri_objetosPossiveis","siglaTipo_objetosPossiveis","codTipo_objetosPossiveis","numero_objetosPossiveis","ano_objetosPossiveis","ementa_objetosPossiveis","id_proposicoesAfetadas","uri_proposicoesAfetadas","siglaTipo_proposicoesAfetadas","codTipo_proposicoesAfetadas","numero_proposicoesAfetadas","ano_proposicoesAfetadas","ementa_proposicoesAfetadas","id_votacao"
2448963,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2448963","DTQ",846,1,0,"Destaque para Votação em Separado - PL 858/2024",2447183,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2447183","PL",139,858,2024,"Dispõe sobre a criação do Fundo de Investimento em Infraestrutura Social (FIIS) e altera a Medida Provisória nº 2.156-5, de 24 de agosto de 2001, para autorizar os agentes operadores do Fundo de Desenvolvimento do Nordeste (FDNE) a renegociar os termos, prazos e demais condições financeiras das operações de crédito cujos riscos são suportados, parcial ou integralmente, pela União","2447183-40"
2448964,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2448964","RPD",1053,9,0,"Votação Nominal do Destaque para Votação em Separado - PL 858/2024-Destaque para Votação em Separado - PL 858/2024",2447183,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2447183","PL",139,858,2024,"Dispõe sobre a criação do Fundo de Investimento em Infraestrutura Social (FIIS) e altera a Medida Provisória nº 2.156-5, de 24 de agosto de 2001, para autorizar os agentes operadores do Fundo de Desenvolvimento do Nordeste (FDNE) a renegociar os termos, prazos e demais condições financeiras das operações de crédito cujos riscos são suportados, parcial ou integralmente, pela União","2447183-40"
2448958,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2448958","EMP",870,1,0,"Dispõe sobre a criação do Fundo de Investimento em Infraestrutura Social (FIIS) e altera a Medida Provisória nº 2.156-5, de 24 de agosto de 2001, para autorizar os agentes operadores do Fundo de Desenvolvimento do Nordeste (FDNE) a renegociar os termos, prazos e demais condições financeiras das operações de crédito cujos riscos são suportados, parcial ou integralmente, pela União",2447183,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2447183","PL",139,858,2024,"Dispõe sobre a criação do Fundo de Investimento em Infraestrutura Social (FIIS) e altera a Medida Provisória nº 2.156-5, de 24 de agosto de 2001, para autorizar os agentes operadores do Fundo de Desenvolvimento do Nordeste (FDNE) a renegociar os termos, prazos e demais condições financeiras das operações de crédito cujos riscos são suportados, parcial ou integralmente, pela União","2447183-40"
2448959,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2448959","EMP",870,2,0,"Dispõe sobre a criação do Fundo de Investimento em Infraestrutura Social (FIIS) e altera a Medida Provisória nº 2.156-5, de 24 de agosto de 2001, para autorizar os agentes operadores do Fundo de Desenvolvimento do Nordeste (FDNE) a renegociar os termos, prazos e demais condições financeiras das operações de crédito cujos riscos são suportados, parcial ou integralmente, pela União",2447183,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2447183","PL",139,858,2024,"Dispõe sobre a criação do Fundo de Investimento em Infraestrutura Social (FIIS) e altera a Medida Provisória nº 2.156-5, de 24 de agosto de 2001, para autorizar os agentes operadores do Fundo de Desenvolvimento do Nordeste (FDNE) a renegociar os termos, prazos e demais condições financeiras das operações de crédito cujos riscos são suportados, parcial ou integralmente, pela União","2447183-40"
2448960,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2448960","EMP",870,3,0,"Dispõe sobre a criação do Fundo de Investimento em Infraestrutura Social (FIIS) e altera a Medida Provisória nº 2.156-5, de 24 de agosto de 2001, para autorizar os agentes operadores do Fundo de Desenvolvimento do Nordeste (FDNE) a renegociar os termos, prazos e demais condições financeiras das operações de crédito cujos riscos são suportados, parcial ou integralmente, pela União",2447183,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2447183","PL",139,858,2024,"Dispõe sobre a criação do Fundo de Investimento em Infraestrutura Social (FIIS) e altera a Medida Provisória nº 2.156-5, de 24 de agosto de 2001, para autorizar os agentes operadores do Fundo de Desenvolvimento do Nordeste (FDNE) a renegociar os termos, prazos e demais condições financeiras das operações de crédito cujos riscos são suportados, parcial ou integralmente, pela União","2447183-40"
2448961,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2448961","EMP",870,4,0,"Dispõe sobre a criação do Fundo de Investimento em Infraestrutura Social (FIIS) e altera a Medida Provisória nº 2.156-5, de 24 de agosto de 2001, para autorizar os agentes operadores do Fundo de Desenvolvimento do Nordeste (FDNE) a renegociar os termos, prazos e demais condições financeiras das operações de crédito cujos riscos são suportados, parcial ou integralmente, pela União",2447183,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2447183","PL",139,858,2024,"Dispõe sobre a criação do Fundo de Investimento em Infraestrutura Social (FIIS) e altera a Medida Provisória nº 2.156-5, de 24 de agosto de 2001, para autorizar os agentes operadores do Fundo de Desenvolvimento do Nordeste (FDNE) a renegociar os termos, prazos e demais condições financeiras das operações de crédito cujos riscos são suportados, parcial ou integralmente, pela União","2447183-40"
2448962,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2448962","EMP",870,5,0,"Dispõe sobre a criação do Fundo de Investimento em Infraestrutura Social (FIIS) e altera a Medida Provisória nº 2.156-5, de 24 de agosto de 2001, para autorizar os agentes operadores do Fundo de Desenvolvimento do Nordeste (FDNE) a renegociar os termos, prazos e demais condições financeiras das operações de crédito cujos riscos são suportados, parcial ou integralmente, pela União",2447183,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2447183","PL",139,858,2024,"Dispõe sobre a criação do Fundo de Investimento em Infraestrutura Social (FIIS) e altera a Medida Provisória nº 2.156-5, de 24 de agosto de 2001, para autorizar os agentes operadores do Fundo de Desenvolvimento do Nordeste (FDNE) a renegociar os termos, prazos e demais condições financeiras das operações de crédito cujos riscos são suportados, parcial ou integralmente, pela União","2447183-40"
2448956,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2448956","RPD",467,7,0,"Requerimento de Adiamento da Votação Matéria Urgente - PL 858/2024",2447183,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2447183","PL",139,858,2024,"Dispõe sobre a criação do Fundo de Investimento em Infraestrutura Social (FIIS) e altera a Medida Provisória nº 2.156-5, de 24 de agosto de 2001, para autorizar os agentes operadores do Fundo de Desenvolvimento do Nordeste (FDNE) a renegociar os termos, prazos e demais condições financeiras das operações de crédito cujos riscos são suportados, parcial ou integralmente, pela União","2447183-40"
2448957,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2448957","RPD",1043,8,0,"Votação Nominal do Requerimento de Adiamento da Votação (matéria urgente) - PL 858/2024-Requerimento de Adiamento da Votação Matéria Urgente - PL 858/2024",2447183,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2447183","PL",139,858,2024,"Dispõe sobre a criação do Fundo de Investimento em Infraestrutura Social (FIIS) e altera a Medida Provisória nº 2.156-5, de 24 de agosto de 2001, para autorizar os agentes operadores do Fundo de Desenvolvimento do Nordeste (FDNE) a renegociar os termos, prazos e demais condições financeiras das operações de crédito cujos riscos são suportados, parcial ou integralmente, pela União","2447183-40"
2448954,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2448954","RPD",892,5,0,"Requerimento de Adiamento da Discussão Matéria Urgente - PL 858/2024",2447183,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2447183","PL",139,858,2024,"Dispõe sobre a criação do Fundo de Investimento em Infraestrutura Social (FIIS) e altera a Medida Provisória nº 2.156-5, de 24 de agosto de 2001, para autorizar os agentes operadores do Fundo de Desenvolvimento do Nordeste (FDNE) a renegociar os termos, prazos e demais condições financeiras das operações de crédito cujos riscos são suportados, parcial ou integralmente, pela União","2447183-40"
