"id_proposicoesAfetadas","uri_proposicoesAfetadas","siglaTipo_proposicoesAfetadas","codTipo_proposicoesAfetadas","numero_proposicoesAfetadas","ano_proposicoesAfetadas","ementa_proposicoesAfetadas","id_votacao"
2406760,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2406760","PL",139,5711,2023,"Dispõe sobre a atuação do Tribunal de Contas da União como membro do Conselho de Auditores da Organização das  Nações Unidas.","2410669-8"
2410669,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2410669","REQ",392,4234,2023,"Requeremos a V.Exª, nos termos do artigo 155 do Regimento Interno da Câmara dos Deputados, urgência para apreciação do Projeto de Lei nº 5.711, de 2023, do Tribunal de Contas da União, que dispõe sobre a atuação
do Tribunal de Contas da União como membro do Conselho de Auditores da Organização das Nações Unidas.","2410669-8"
