"id_proposicoesAfetadas","uri_proposicoesAfetadas","siglaTipo_proposicoesAfetadas","codTipo_proposicoesAfetadas","numero_proposicoesAfetadas","ano_proposicoesAfetadas","ementa_proposicoesAfetadas","id_votacao"
2422697,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2422697","PL",139,914,2024,"Institui o Programa Mobilidade Verde e Inovação - Programa Mover.  NOVA EMENTA: Institui o Programa Mobilidade Verde e Inovação (Programa Mover); altera o Decreto-Lei nº 1.804, de 3 de setembro de 1980; e revoga dispositivos da Lei nº 13.755, de 10 de dezembro de 2018.","2431123-8"
2431123,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2431123","REQ",392,1470,2024,"Requer que o Projeto de Lei n. 914/2024 passe a tramitar sob o regime de urgência.","2431123-8"
