"id_proposicoesAfetadas","uri_proposicoesAfetadas","siglaTipo_proposicoesAfetadas","codTipo_proposicoesAfetadas","numero_proposicoesAfetadas","ano_proposicoesAfetadas","ementa_proposicoesAfetadas","id_votacao"
2409076,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2409076","PLP",140,243,2023,"Dispõe sobre as despesas voltadas a programa de incentivo à permanência de estudantes no ensino médio.","2411730-8"
2411730,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2411730","REQ",392,4239,2023,"Requer, nos termos do artigo 155 do Regimento Interno, tramitação sob o regime urgência do Projeto de Lei Complementar nº 243, de 2023.","2411730-8"
