"id_proposicoesAfetadas","uri_proposicoesAfetadas","siglaTipo_proposicoesAfetadas","codTipo_proposicoesAfetadas","numero_proposicoesAfetadas","ano_proposicoesAfetadas","ementa_proposicoesAfetadas","id_votacao"
2350188,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2350188","PL",139,895,2023,"Dispõe sobre sanções administrativas e restrições aplicadas aos ocupantes e invasores de propriedades rurais e urbanas em todo o território nacional.","2401881-9"
2401881,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2401881","REQ",392,3843,2023,"Requer regime de urgência para apreciação do PL nº 895, de 2023, que “dispõe sobre sanções administrativas e restrições aplicadas aos ocupantes e invasores de propriedades rurais e urbanas em todo o território nacional”.","2401881-9"
